Sector: ,SCC: ,SCC Descriptions: ,NH3 (kg) Emissions,NOX (kg) Emissions,PM25-PRI (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
np_oilgas,2310023602,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Venting - Recompletions""",,0,0,0,469.25777058,0,0,0,0,1.2201178305,0,0,0,0,0.9129817043,0,0,0,0,0.0626346598,0,0,0,0,0.0061646614,0,0,0,0,0.0220889332,0,0,0,0,0.0240568879,0,0,0,0,0.1921909805,0,0,0,0,0.1576343874,0,0,0,0,0.8059920704
np_oilgas,2310021500,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well completion - flaring and venting""",,623.3268135,127.0059,0,492.057144,0,1.025548389,0.2635983051,0.0157405945,0.2294921465,0,0.7496925546,0.1765388578,0.0092514663,0.1803111674,0,0.0952766535,0.0321084467,0.0021285547,0.0182539067,0,0.0015183105,0.0003785312,2.2172397385044E-05,0.0003049502,0,0.0465324987,0.01469725,0.0011543152,0.0080616979,0,0.0180707473,0.0048260561,0.000309604,0.0039424915,0,0.1144576244,0.0350491634,0.0028744819,0.0186179328,0,0.1237931268,0.0335204486,0.0019931401,0.0263204431,0,0.7086465702,0.180843565,0.0110199225,0.1603697265
np_oilgas,2310022506,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Other: Gas""",,0,0,0,0,0,0,0,0,3.69034515966427E-05,0,0,0,0,1.56458528595471E-05,0,0,0,0,7.19445488662204E-06,0,0,0,0,0.000000105,0,0,0,0,1.23209369401416E-06,0,0,0,0,4.744540716683E-07,0,0,0,0,1.22516426376597E-05,0,0,0,0,6.44129246643924E-06,0,0,0,0,0.000021441
np_oilgas,2310011501,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives: Connectors""",,,,,587.72705973,0,0,0,0,6.7340335394,0,0,0,0,4.7196719559,0,0,0,0,1.0133981908,0,0,0,0,0.0643679524,0,0,0,0,0.1070231991,0,0,0,0,0.1435835125,0,0,0,0,0.6859887389,0,0,0,0,1.0993241236,0,0,0,0,4.05117037
np_oilgas,2310011503,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives: Open Ended Lines""",,,,,0,0,0,0,0,1.7507305404,0,0,0,0,1.2441090051,0,0,0,0,0.2520764725,0,0,0,0,0.0201281018,0,0,0,0,0.0273652822,0,0,0,0,0.0401306266,0,0,0,0,0.1669210548,0,0,0,0,0.2854926735,0,0,0,0,1.053180568
np_oilgas,2310011506,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives:  Other""",,0,0,0,1177.6168485,0,0,0,0,6.0685211693,0,0,0,0,3.5617504618,0,0,0,0,0.5871128225,0,0,0,0,0.0585505157,0,0,0,0,0.116257351,0,0,0,0,0.1239677395,0,0,0,0,1.6208822706,0,0,0,0,0.9911750047,0,0,0,0,3.5586662843
np_oilgas,2310011450,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Wellhead""",,0,0,0,11121.2716335,0,0,0,0,49.1599731646,0,0,0,0,28.4413822535,0,0,0,0,4.3647191149,0,0,0,0,0.4587988097,0,0,0,0,0.8946162518,0,0,0,0,0.9890352039,0,0,0,0,14.0114215018,0,0,0,0,7.9704878578,0,0,0,0,28.8358008986
np_oilgas,2310023310,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Pneumatic Pumps""",,,,,12039.1614165,0,0,0,0,3.3053514557,0,0,0,0,2.2160819797,0,0,0,0,0.7492598862,0,0,0,0,0.0341358732,0,0,0,0,0.0428044899,0,0,0,0,0.0487193015,0,0,0,0,0.2143499301,0,0,0,0,0.5947584311,0,0,0,0,1.9202780686
np_oilgas,2310023601,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Venting - Initial Completions""",,0,0,0,0,0,0,0,0,2.5312810962,0,0,0,0,1.9004950909,0,0,0,0,0.1282272624,0,0,0,0,0.0129879956,0,0,0,0,0.0463531653,0,0,0,0,0.0506943126,0,0,0,0,0.3925232631,0,0,0,0,0.325384416,0,0,0,0,1.6767663585
np_oilgas,2310010200,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well tanks - flashing & standing/working/breathing""",,0,,0,0,0,0.483601995,0,8.0952655362,73.728319619,0,0.4049547689,0,5.9882412481,52.1866690343,0,0.0255883342,0,0.9454030854,10.5552583676,0,0.0089995359,0,0.0542351715,1.2836715818,0,0.0092611773,0,0.2526428842,1.3178651481,0,0.0081790837,0,0.1534324985,1.6855806916,0,0.0266190943,0,0.7013106499,6.6992748271,0,0.0595440948,0,1.1060973343,11.4973481775,0,0.3251991269,0,5.3554298522,45.3711141025
np_oilgas,2310011000,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum : On-shore;Total: All Processes""",,0.1781030951,,0,1862.44173315,0,0.8705732161,0,23.3155205537,9.878823392,0,0.5554456338,0,13.3394864613,7.5230645751,0,0.0802032234,0,2.631137785,0.8895285218,0,0.0108368654,0,0.217939115,0.2423576407,0,0.0153159021,0,0.5710086797,0.179600271,0,0.0192615384,0,0.5033741482,0.1916777614,0,0.1895100522,0,6.052574349,0.8525946128,0,0.136902415,0,3.771435239,1.3499307598,0,0.5206064346,0,14.0276012277,6.4286288466
np_oilgas,2310021209,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
np_oilgas,2310020700,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well fugitives""",,,,,469725.87804,0,0,0,0,1.1977088391,0,0,0,0,0.9688314259,0,0,0,0,0.0759635497,0,0,0,0,0.0175831974,0,0,0,0,0.0200667268,0,0,0,0,0.0213379399,0,0,0,0,0.093925999,0,0,0,0,0.1570369658,0,0,0,0,0.7840658817
np_oilgas,2310021301,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Rich Burn Compressor Engines <50 HP""",,3846.11059785,12.668838525,0.8331768477,18.475366836,0,1.5414474464,0.0343816226,0.0008971095,0.0027818026,0,1.0033307764,0.0191635665,0.0005502917,0.0014890492,0,0.1943222766,0.0048147769,0.0001326278,0.0003341724,0,0.0181844485,0.0002793532,8.95093205186717E-06,2.02925567897078E-05,0,0.0274970849,0.0008302043,2.20854184225131E-05,5.13512674510341E-05,0,0.0329952334,0.0006423783,1.96415592967605E-05,4.46906178699207E-05,0,0.2651176252,0.0086513434,0.000163512,0.0008422466,0,0.2582839225,0.0060240593,0.0001475535,0.0005084858,0,0.9032795237,0.0200493905,0.0005374144,0.0015798089
np_oilgas,2310023513,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives: Open Ended Lines""",,,,,0,0,0,0,0,0.2619933434,0,0,0,0,0.1751073455,0,0,0,0,0.0660733916,0,0,0,0,0.0023265204,0,0,0,0,0.0033217811,0,0,0,0,0.0044813384,0,0,0,0,0.0106829668,0,0,0,0,0.049244852,0,0,0,0,0.1489726332
np_oilgas,2310021411,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Dehydrators - Flaring""",,362.874,0,0,0,0,0.000328467,0,0,0,0,0.0002620481,0,0,0,0,2.10141668204776E-05,0,0,0,0,2.09828748463582E-06,0,0,0,0,0.000006002,0,0,0,0,6.15245761594123E-06,0,0,0,0,0.000031152,0,0,0,0,4.3900862011104E-05,0,0,0,0,0.0002146548,0,0,0
np_oilgas,2310121401,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Exploration;Oil Well Pneumatic Pumps""",,,,,0,0,0.0982280181,0,0,41.6507076682,0,0.0806906817,0,0,28.555323471,0,0.0064684699,0,0,4.6731035096,0,0.0010167266,0,0,0.4082279636,0,0.0017801531,0,0,0.7949214214,0,0.0016611805,0,0,0.8372744539,0,0.0066108063,0,0,6.3818568513,0,0.0127542974,0,0,6.716473474,0,0.0644627961,0,0,25.2684866806
np_oilgas,2310023251,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Lateral Compressors 4 Cycle Lean Burn""",,0,0,0,0,0,1.1750650949,0.0999644469,0.0021685012,0.0512172722,0,0.8524855079,0.0651297029,0.0015032584,0.034566183,0,0.1929309399,0.0241195217,0.0004401219,0.0112867813,0,0.019735654,0.00134542,1.74660680644303E-05,0.0008877371,0,0.0153450216,0.0015887717,3.8458190245933E-05,0.0006458148,0,0.0304585763,0.0020561161,4.33961257391051E-05,0.0010995908,0,0.0641093963,0.0057249148,0.0001258005,0.0027311654,0,0.2056068622,0.0180998617,0.0003617614,0.0094662408,0,0.6851743534,0.0581668028,0.0013076219,0.0292891851
np_oilgas,2310011201,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Tank Truck/Railcar Loading: Crude Oil""",,,,,3666.52425525,0,0,0,0,12.8481856647,0,0,0,0,7.7876114223,0,0,0,0,1.2411258155,0,0,0,0,0.1330019077,0,0,0,0,0.2856408145,0,0,0,0,0.2546262972,0,0,0,0,3.1461793961,0,0,0,0,2.0219533548,0,0,0,0,7.6727970715
np_oilgas,2310012515,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Valves: Oil""",,0,0,0,0,0,0,0,0,0.000000168,0,0,0,0,7.64260886148981E-08,0,0,0,0,1.85246721141519E-08,0,0,0,0,5.2274387932614E-10,0,0,0,0,3.64424243431925E-09,0,0,0,0,2.53992739505543E-09,0,0,0,0,6.63181940136223E-08,0,0,0,0,2.89091581015845E-08,0,0,0,0,9.79149313575012E-08
np_oilgas,2310012526,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Other: Oil/Water""",,0,0,0,0,0,0,0,0,3.49848456461881E-05,0,0,0,0,1.59178397979104E-05,0,0,0,0,3.8583073075254E-06,0,0,0,0,1.08878589570386E-07,0,0,0,0,0.000000759,0,0,0,0,0.000000529,0,0,0,0,1.38117930271529E-05,0,0,0,0,6.02093758600397E-06,0,0,0,0,2.03931663219548E-05
np_oilgas,2310011600,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Artificial Lift Engines""",,1779.8425389,3.2840097,0,72.1756386,0,0.0191119609,0.0001897551,0,0.0002196873,0,0.0150173944,0.0001359567,0,0.0001582645,0,0.0014361161,1.6110097986654E-05,0,1.20813060434888E-05,0,0.000182358,5.1672079726653E-06,0,9.22345416664978E-06,0,0.0002741172,3.25635272905494E-06,0,2.52268205842867E-06,0,0.0003989201,4.11018278150667E-06,0,4.46688559062624E-06,0,0.0018030551,2.51544901940466E-05,0,3.31285181677213E-05,0,0.0027734912,2.83281505390268E-05,0,3.3016679323728E-05,0,0.0118845706,0.0001189254,0,0.0001356717
np_oilgas,2310023600,"""Industrial Processes; Oil and Gas Production; CBM; Venting - Compressor Shutdown""",,0,,0,0,0,0.0178581864,0,0.7975638578,0.3047879137,0,0.0133173473,0,0.5226059925,0.1905324907,0,0.0024075661,0,0.2009398132,0.0921596873,0,0.0001504751,0,0.0033544229,0.0014865271,0,0.0002455483,0,0.0150284077,0.0039948475,0,0.0003286987,0,0.0129411628,0.0036547306,0,0.0014085509,0,0.0426940597,0.012959631,0,0.0028303745,0,0.1342015864,0.0584701672,0,0.010814872,0,0.4812331063,0.1725398413
np_oilgas,2310021509,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives: All Processes""",,0,0,0,16023.8808105,0,5.38628340701735E-05,0,0,0.2795508136,0,3.92177297048988E-05,0,0,0.2300714558,0,4.65016948072529E-06,0,0,0.0242805955,0,0.000000084,0,0,0.000335892,0,2.58046097553636E-06,0,0,0.0072558957,0,9.48213879930274E-07,0,0,0.0047367345,0,6.38224834977539E-06,0,0,0.0128702407,0,6.68233662448918E-06,0,0,0.0321062486,0,3.69503698424519E-05,0,0,0.1935329683
np_oilgas,2310021700,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Miscellaneous Engines""",,17446.619046,8.822374125,,4251.431784,0,6.1607048233,0.1751298576,0.0302978199,0.1247523126,0,4.784455625,0.1219370067,0.0201168913,0.0924914322,0,0.3822168675,0.0153657831,0.0046255441,0.0068392458,0,0.0309600002,0.0008520365,5.30803934211124E-05,0.0009611697,0,0.1058710687,0.0051986635,0.0015275757,0.0021615228,0,0.109932064,0.0034052142,0.0005859977,0.002340862,0,0.7472691872,0.0283711533,0.0033887308,0.0199580797,0,0.8213656786,0.0232857025,0.0037945689,0.0165571529,0,4.007135074,0.1165837846,0.0209607167,0.0814983154
np_oilgas,2310021302,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Rich Burn Compressor Engines 50 To 499 HP""",,0,0,0,0,0,237.6449735349,12.0095910482,0.1829940729,1.2080201323,0,168.5338952725,8.355353056,0.127043561,0.7607167364,0,30.3379702357,1.8279946018,0.0286208887,0.1519025382,0,2.7032943756,0.1216012194,0.0013721835,0.0128504377,0,3.721709889,0.2419771229,0.0041584763,0.0181467378,0,5.2430363947,0.2698670103,0.0039122831,0.0234325235,0,27.1050673531,1.1927980411,0.0178866804,0.2409711584,0,38.9249089309,1.9570358111,0.0285493591,0.2146787065,0,141.7093739138,7.3159654858,0.1134317851,0.6991332679
np_oilgas,2310000000,"""Industrial Processes;Oil and Gas Production: SIC 13;All Processes;Total: All Processes""",,29771.99733,1.831606515,0,7970.93564325,0,10.3459019589,0.0422025036,0.0225949885,4.2476246225,0,8.1709410838,0.030502317,0.016867781,2.2032490051,0,0.6333223513,0.0031461691,0.0025087484,1.5291137294,0,0.0643444461,0.000305814,9.72760645692638E-05,0.0245889068,0,0.1804957646,0.0010310097,0.0005665186,0.0885608618,0,0.1870707936,0.0008685152,0.0004397595,0.0692727983,0,1.109727507,0.0063486786,0.0021149049,0.3328393132,0,1.3737544305,0.005717628,0.0031763494,0.9321632148,0,6.75272013,0.0279515968,0.0147122488,2.3309923574
np_oilgas,2310012511,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Connectors: Oil Streams""",,0,0,0,0,0,0,0,0,1.1849696253775E-08,0,0,0,0,5.38983323323376E-09,0,0,0,0,1.30639968773977E-09,0,0,0,0,3.68644766127098E-11,0,0,0,0,2.57067689937604E-10,0,0,0,0,1.79157713610518E-10,0,0,0,0,4.680373416688E-09,0,0,0,0,0.000000002,0,0,0,0,6.90711223285215E-09
np_oilgas,2310020600,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Compressor engines""",,0,0,0,0,0,14.0964208039,4.3633122897,0.0373357306,1.3461325206,0,10.9978602281,3.0631211966,0.0237089887,0.9976941016,0,1.1885210916,0.5439090216,0.0056886368,0.0951329219,0,0.0819670805,0.008196552,6.10440659944585E-05,0.0317819656,0,0.3303985566,0.1981418309,0.0021648298,0.0262510243,0,0.2687342119,0.082461841,0.0007268189,0.0250267633,0,1.2289396447,0.4674818532,0.0049854123,0.1702457459,0,1.8571826161,0.5467262346,0.0046550583,0.18453204,0,9.2436655686,3.0004541615,0.0259999208,0.8687154679
np_oilgas,2310022502,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Flanges: Gas Streams""",,0,0,0,0.0159483123,0,0,0,0,6.56804187794566E-07,0,0,0,0,2.78462566563847E-07,0,0,0,0,0.000000128,0,0,0,0,1.8679357581809E-09,0,0,0,0,2.19289386691192E-08,0,0,0,0,8.44428541457701E-09,0,0,0,0,2.18053591965866E-07,0,0,0,0,1.14641328258643E-07,0,0,0,0,3.8160509839366E-07
np_oilgas,2310020000,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas;Total: All Processes""",,,17.568363273,,464498.67807,0,2.7119142875,0.5641315494,0.0144996215,4.5296504758,0,1.1718256818,0.2215117669,0.0049827581,1.6039723757,0,0.1100856096,0.0203675798,0.0006352641,0.2367362978,0,0.0135834086,0.0019293535,4.406879634259E-05,0.0148017281,0,0.3446281628,0.0853301506,0.0022327307,0.5059355039,0,0.0812158012,0.0164370073,0.000358234,0.126206465,0,0.9905756219,0.218555692,0.0062465659,2.0419981069,0,0.4039996601,0.0781304241,0.0020328978,0.7339340894,0,1.7001900132,0.3663119155,0.0093168813,2.7511758816
np_oilgas,2310012512,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Flanges: Oil""",,0,0,0,0,0,0,0,0,1.17915677997464E-09,0,0,0,0,5.34748432733829E-10,0,0,0,0,1.29764291732244E-10,0,0,0,0,3.67651096966476E-12,0,0,0,0,2.56260744368773E-11,0,0,0,0,1.78190441418909E-11,0,0,0,0,4.67522422360832E-10,0,0,0,0,2.03010262500233E-10,0,0,0,0,6.87197216288925E-10
np_oilgas,2310000660,"""Industrial Processes;Oil and Gas Exploration and Production;All Processes;Hydraulic Fracturing Engines""",,0,0,0,0,0,9.6938749343,2.050492133,0.0409097231,0.1757162721,0,7.4721492941,1.4178692908,0.0294359419,0.1228344232,0,0.9664099513,0.2661850625,0.0058728395,0.0188954758,0,0.1150930955,0.0185225234,0.0003259201,0.001948065,0,0.1540227957,0.0461320671,0.0009565856,0.0029959627,0,0.1987774341,0.0415393721,0.0008534837,0.0034407652,0,0.78742236,0.2602438161,0.0034649524,0.0256015801,0,1.4820478036,0.3253328735,0.0062779355,0.028531821,0,5.9724353099,1.2618912082,0.0255912114,0.1059130038
np_oilgas,2310000550,"""Industrial Processes;Oil and Gas Exploration and Production;All Processes;Produced Water""",,,,,0,0,0,0,0,21.1329550973,0,0,0,0,12.5565468085,0,0,0,0,3.1879321888,0,0,0,0,0.1813104603,0,0,0,0,0.4649858457,0,0,0,0,0.3895531712,0,0,0,0,4.3526265991,0,0,0,0,3.4374058134,0,0,0,0,12.6510360008
np_oilgas,2310010300,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well pneumatic devices""",,,,,78909.491418,0,0,0,0,75.8894500745,0,0,0,0,53.8732362349,0,0,0,0,9.5613807545,0,0,0,0,0.8536974929,0,0,0,0,1.2763711902,0,0,0,0,1.629421415,0,0,0,0,8.6953430167,0,0,0,0,12.0352996372,0,0,0,0,46.249832778
np_oilgas,2310021501,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives: Connectors""",,,,,0,0,0,0,0,4.4988912086,0,0,0,0,3.3316481627,0,0,0,0,0.4826695059,0,0,0,0,0.0611260178,0,0,0,0,0.0774201591,0,0,0,0,0.1167686839,0,0,0,0,0.4292586811,0,0,0,0,0.7430640995,0,0,0,0,2.6987930372
np_oilgas,2310021401,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines <50 HP w/NSCR""",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
np_oilgas,2310002301,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Flares: Continuous Pilot Light""",,0.2516349753,0,0,0.0222078888,0,2.90162091528309E-05,0,0,1.53714708849832E-06,0,1.48563694243873E-05,0,0,6.51697434702819E-07,0,4.78037898589054E-06,0,0,2.99671988183991E-07,0,1.50898482628373E-07,0,0,4.37162796768517E-09,0,1.00406750647332E-06,0,0,5.13206223794072E-08,0,4.57840821399958E-07,0,0,1.97624692403255E-08,0,7.7666538735091E-06,0,0,5.10322944979173E-07,0,4.5503202218111E-06,0,0,2.68300794725236E-07,0,1.76178556459403E-05,0,0,8.9308538019579E-07
np_oilgas,2310021603,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Blowdowns""",,0,,0,13394.1329325,0,0.0468906081,0.0002916069,20.4263546294,23.5111689601,0,0.0361148647,0.0002069757,13.2304776366,17.8008126352,0,0.0034898276,3.09902007165598E-05,3.0128286646,2.0975981109,0,0.0005561042,5.61944187466658E-07,0.0327227516,0.416789551,0,0.0007952845,1.40846070012171E-05,1.1369818284,0.4052645478,0,0.0009989664,5.30536483150057E-06,0.3853382872,0.590782767,0,0.0049355607,3.36890838087224E-05,2.6280054689,2.1999213621,0,0.0066992941,3.83925796482338E-05,2.5812789277,3.4827812128,0,0.0294393253,0.0001965379,14.1274099351,14.6732902947
np_oilgas,2310021309,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
np_oilgas,2310112401,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Exploration;Oil Well Pneumatic Pumps""",,0,0,0,14.5720219365,0,0,0,0,8.7317385421062E-05,0,0,0,0,3.9728743843307E-05,0,0,0,0,9.6298072226089E-06,0,0,0,0,2.71746049885769E-07,0,0,0,0,1.89441702288091E-06,0,0,0,0,1.32032160021111E-06,0,0,0,0,3.44723494174033E-05,0,0,0,0,1.50274372474351E-05,0,0,0,0,5.08985496234743E-05
np_oilgas,2310021403,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines 500+ HP w/NSCR""",,58741.4080905,195.052939665,12.7901291595,1023.42261405,0,16.1909166976,1.6652015124,0.0259361056,0.2633228066,0,9.8965536594,0.8675491586,0.0160487132,0.1210483636,0,1.5643385146,0.21658997,0.0037236896,0.0258477492,0,0.1772879886,0.0115439472,0.0002959791,0.0015412668,0,0.2808940767,0.0494189647,0.0006413165,0.0066248967,0,0.3344666218,0.0313669631,0.0006072907,0.0042108142,0,3.9373758213,0.4887325086,0.0046191165,0.1040497159,0,2.7889718437,0.2977673583,0.0042401696,0.0507913163,0,9.4474760135,0.9692490576,0.0155971956,0.1486595019
np_oilgas,2310012521,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Connectors: Oil/Water Streams""",,0,0,0,0.0007852285,0,0,0,0,1.04008342786048E-08,0,0,0,0,4.73033745645257E-09,0,0,0,0,1.14649211925745E-09,0,0,0,0,3.23678154895627E-11,0,0,0,0,2.25618465319141E-10,0,0,0,0,1.57245743899448E-10,0,0,0,0,4.10877264661194E-09,0,0,0,0,1.79010676645623E-09,0,0,0,0,6.06243525278998E-09
np_oilgas,2310022010,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Storage Tanks: Condensate""",,0,0,0,26.802599388,0,0,0,0,0.0001410544,0,0,0,0,5.98024238420103E-05,0,0,0,0,0.000027499,0,0,0,0,4.01158536625625E-07,0,0,0,0,4.70937402896175E-06,0,0,0,0,1.81348387123229E-06,0,0,0,0,4.68288842898575E-05,0,0,0,0,2.46202556438925E-05,0,0,0,0,8.19529100508277E-05
np_oilgas,2310122100,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Exploration;Mud Degassing""",,0,0,0,0,0,0,0,0,2.50956044200846E-05,0,0,0,0,1.06397146930581E-05,0,0,0,0,4.89247668555823E-06,0,0,0,0,7.13718969132492E-08,0,0,0,0,8.37865577656011E-07,0,0,0,0,3.22644961747411E-07,0,0,0,0,8.33153058809255E-06,0,0,0,0,4.3802983483179E-06,0,0,0,0,1.4580604061841E-05
np_oilgas,2310011505,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives:  Valves""",,,,,0,0,0,0,0,19.8690881321,0,0,0,0,14.0118236655,0,0,0,0,2.8709627934,0,0,0,0,0.2117015793,0,0,0,0,0.3137583525,0,0,0,0,0.4361182936,0,0,0,0,2.0247234755,0,0,0,0,3.2285014995,0,0,0,0,11.9688878773
np_oilgas,2310121100,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Exploration;Mud Degassing""",,,,,8900.4827535,0,0,0,0,10.9242087079,0,0,0,0,6.3853958779,0,0,0,0,1.2352210856,0,0,0,0,0.1008586141,0,0,0,0,0.2517593707,0,0,0,0,0.2216237738,0,0,0,0,2.7293499872,0,0,0,0,1.8684117187,0,0,0,0,6.4760137439
np_oilgas,2310023102,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;CBM Fired 2Cycle Lean Burn Compressor Engines 50 To 499 HP""",,0,0,0,0,0,0.006234749,0.0011755679,6.46260317798542E-06,0.0001238842,0,0.00424885,0.0007642593,4.1228462417806E-06,8.34911013487657E-05,0,0.0015591077,0.000328316,1.83513907105868E-06,3.25951640412479E-05,0,3.15022138851771E-05,4.32868295193135E-06,2.77852743687295E-08,4.655226547847E-07,0,6.19736902176786E-05,1.42930632568344E-05,8.82322605291131E-08,1.22362968831559E-06,0,8.02295644908742E-05,1.50573009566514E-05,8.87408541544311E-08,1.5457256943508E-06,0,0.0002530859,4.9313582849026E-05,2.99859479009405E-07,4.56305412769338E-06,0,0.0011493886,0.0002103023,0.000001192,2.18950676780885E-05,0,0.003589671,0.0006938566,0.000003738,0.000073421
np_oilgas,2310021300,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well pneumatic devices""",,,,,0,0,0,0,0,87.2557149042,0,0,0,0,58.4606700507,0,0,0,0,11.0919856547,0,0,0,0,1.0592929378,0,0,0,0,1.5480686105,0,0,0,0,1.9911011777,0,0,0,0,13.104596447,0,0,0,0,14.5327554368,0,0,0,0,52.1182206485
np_oilgas,2310021601,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Initial Completions""",,,,,414.220671,0,0,0,0,13.7498018354,0,0,0,0,10.3489985701,0,0,0,0,0.6949661156,0,0,0,0,0.0734579168,0,0,0,0,0.2513644773,0,0,0,0,0.2781912432,0,0,0,0,2.1028234784,0,0,0,0,1.7702664048,0,0,0,0,9.1040417262
