Sector: ,SCC: ,SCC Descriptions: ,NH3 (kg) Emissions,NOX (kg) Emissions,PM25-PRI (kg) Emissions,PM2_5 (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from PM2_5 to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from PM2_5 to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from PM2_5 to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from PM2_5 to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from PM2_5 to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from PM2_5 to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from PM2_5 to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from PM2_5 to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from PM2_5 to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
agfire,2801500430,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop is Prune""",418.7584103701,11914.3636047985,33891.7285316391,,28195.2272461779,24322.8581784979,0.0005295002,0.0136734148,0.4416379404,0,0.0634125326,0.0074943593,0.0004039457,0.010406709,0.3266490989,0,0.0470543479,0.0056116006,4.48995302695899E-05,0.0003072119,0.0103449226,0,0.0026512391,0.0001543423,4.99144564725425E-06,0.0001344608,0.0034632087,0,0.0006652314,6.95546274645441E-05,0.000013865,0.0004546572,0.0213019905,0,0.0032169122,0.0002821086,1.04353301444025E-05,0.0004209451,0.0161396075,0,0.0022938193,0.0002497025,5.13631024676589E-05,0.0019494307,0.0637391115,0,0.0075309826,0.0011270507,0.00007414,0.0019244862,0.0612075249,0,0.0086984519,0.0010605296,0.0003429436,0.0088710496,0.2927411843,0,0.0423133695,0.0048677044
agfire,2801500500,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Vine Crop Unspecified""",1480.8751862251,115944.709414722,375247.651412175,,317986.522033796,257009.96840714,0.0019414807,0.1305786851,4.3213353406,0,0.6619118125,0.0766258014,0.0014813222,0.100532643,3.2494383516,0,0.4942681935,0.0585865009,0.0001634814,0.0026983725,0.0954017361,0,0.0274364771,0.0014426913,1.78651203426242E-05,0.0013304162,0.035337677,0,0.0070577181,0.0007371722,5.03324206609933E-05,0.0039424225,0.1815808558,0,0.0317330567,0.0024177737,3.83254575712046E-05,0.0040259202,0.1535756817,0,0.023183871,0.0025055876,0.0001901541,0.0180489107,0.6060010349,0,0.0782324954,0.0109360758,0.0002705325,0.0186343549,0.6165710378,0,0.0920430028,0.0111623406,0.0012579228,0.0839291212,2.8154314074,0,0.4383457774,0.048858422
agfire,2801500250,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Sugar Cane: Burning Techniques Not Significant""",1809512.43255821,2425846.88180244,4467194.48715606,,339287.180020941,4851656.49644741,8.1647616306,2.6629670741,38.2205427327,0,1.1359134385,2.6306825218,4.6451524922,1.634742814,22.0902620666,0,0.616362078,1.629344053,1.9247363184,0.6476777097,9.5070010512,0,0.243047726,0.6901532411,0.037271968,0.0139552649,0.1758327532,0,0.0047851177,0.0141338107,0.1932956266,0.0496750617,0.8478677268,0,0.0313867455,0.0439601583,0.1219389263,0.0407076936,0.5727936293,0,0.0168352901,0.0398934584,1.2423662841,0.2762085223,5.0267854129,0,0.2234964795,0.2131977927,1.4502755479,0.4638389341,6.7622735479,0,0.1991717826,0.4663225985,4.8062038394,1.5732309146,22.5609442024,0,0.6701621597,1.5513370478
agfire,2801500150,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Corn: Burning Techniques Not Important""",16288.4472543868,34614.9883046065,126766.199043379,,4636.1682167527,69246.8644022932,0.0797816575,0.0532100885,1.098084579,0,0.0194466754,0.0327085275,0.0473425094,0.0334241654,0.6489836251,0,0.011739291,0.0194182058,0.0236837222,0.0150679004,0.3359187972,0,0.0053503834,0.0107875157,0.0003979205,0.0003507024,0.0057469117,0,0.000109654,0.0001603173,0.0011427472,0.0005590511,0.0148145464,0,0.0003029106,0.0003202506,0.0011400352,0.000768091,0.015422933,0,0.0002955762,0.0004088109,0.0060747227,0.003040178,0.0771977613,0,0.0016488601,0.001613427,0.0154435193,0.0104865075,0.2138691338,0,0.0036808179,0.0066512271,0.0445172085,0.0292154684,0.6117633912,0,0.0109751942,0.0177170079
agfire,2801500320,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop is Apple""",5704.7766270294,58397.4761133003,103833.786035872,,68599.8337519383,69334.4739792694,0.007518358,0.0470662233,0.757826059,0,0.1061660338,0.0156971688,0.0057300574,0.037170357,0.5701441512,0,0.0796500324,0.0120114676,0.0006448765,0.0014470515,0.0204003301,0,0.0061074355,0.0003624905,7.08384083725407E-05,0.000465771,0.0063952142,0,0.0011639331,0.0001582919,0.0001969388,0.0009882694,0.0280742372,0,0.004592807,0.000419478,0.0001478708,0.0010736673,0.0236649095,0,0.0032282234,0.0004314392,0.0007277762,0.0059211071,0.109147217,0,0.0114236024,0.0023140016,0.0010480558,0.0068692958,0.1106933465,0,0.0145388128,0.002327601,0.0048757554,0.0295620466,0.4854862265,0,0.0705663024,0.0098464505
agfire,2801500350,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop is Cherry""",582.3011862451,37991.5061992005,122373.486803449,,101375.142320731,84128.2636393031,0.0007634202,0.0271134939,0.7028264063,0,0.1344214798,0.0146322509,0.0005824509,0.0209887705,0.5212571611,0,0.1001980963,0.011080779,6.46196174873141E-05,0.0007351401,0.0187800885,0,0.007780797,0.0003405173,7.07834841784266E-06,0.0003573833,0.0078666161,0,0.001558341,0.0002028705,1.98547337961536E-05,0.0006418894,0.0239393562,0,0.0054976427,0.0003542494,1.50552341465601E-05,0.0006932894,0.0219966017,0,0.003928926,0.0003988972,7.43613635900543E-05,0.0036970212,0.1089865815,0,0.0154576766,0.0022549374,0.0001063276,0.0038901397,0.103990185,0,0.0185109516,0.0021901104,0.0004948964,0.0172573005,0.4475980439,0,0.0889388082,0.0091376531
agfire,2801500170,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Grasses: Burning Techniques Not Important""",73033.6312574861,369602.928164228,549998.394871674,,124376.199295626,342733.319465412,0.3513048644,0.4677679762,4.8983606438,0,0.5247126497,0.1524640405,0.2029329969,0.300000917,2.8777936207,0,0.2925723663,0.0972152602,0.0739936586,0.0982723346,1.0385813881,0,0.1089939341,0.0334715784,0.0017596773,0.0033313253,0.0250924561,0,0.0026913233,0.0009293556,0.0106157934,0.0081100697,0.149689971,0,0.014091647,0.0030750426,0.0055325092,0.0076624478,0.078008966,0,0.0081948579,0.0023280157,0.0564702287,0.0503908811,0.7291942375,0,0.0981685204,0.0154447879,0.0595034683,0.0813129811,0.8182918317,0,0.091573585,0.025664162,0.2110235084,0.2732007219,2.9660587587,0,0.3084215451,0.091371153
agfire,2801500390,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop is Nectarine""",30.1389536625,237.6942634049,169.0267092,,4.6606629375,105.020271525,4.33743274385383E-05,0.0001661071,0.00070159,0,5.96229541320689E-06,1.69779229013104E-05,3.30186848785659E-05,0.0001351448,0.0005454616,0,0.000004491,1.35992106242476E-05,3.95110767756215E-06,6.99464214158369E-06,0.00002959,0,6.28124360914724E-07,5.65235520343196E-07,4.38371413991947E-07,1.67162214754356E-06,0.000005848,0,4.5150353859625E-08,1.91068837116601E-07,1.16245789888052E-06,2.62830943459943E-06,1.26671343090703E-05,0,1.75143874349971E-07,2.43264586864733E-07,8.45438263441057E-07,3.03189994584511E-06,1.44177061333392E-05,0,1.12225469286605E-07,3.36059771700605E-07,3.95826733236264E-06,1.66358629961535E-05,9.360548090445E-05,0,5.10664320136893E-07,2.04308357362342E-06,5.96647586749942E-06,2.33063838626064E-05,0.0001048807,0,8.05752810802505E-07,2.49563810802748E-06,0.000028336,0.0001049123,0.0004334706,0,3.94425421400653E-06,1.0465932591686E-05
agfire,2801500181,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Hay (wild): Headfire Burning""",35461.7063399168,64908.5424390118,259542.63442662,,8670.6152286838,159018.564901263,0.0966053943,0.0572134495,1.3606594364,0,0.01894158,0.0362457235,0.0654805116,0.0437892777,0.9164011671,0,0.0130840066,0.0260882078,0.017123431,0.0067676005,0.2544844282,0,0.0030164824,0.0059597227,0.0008015996,0.0006113656,0.0119472059,0,0.0001243647,0.0004347527,0.0021942395,0.0009039633,0.0265636829,0,0.0004812701,0.0005127019,0.0016774625,0.0009665824,0.0232052033,0,0.0003353622,0.0005985621,0.0093281501,0.00417466,0.1280577492,0,0.0019000939,0.0026517764,0.015292418,0.0084972559,0.2220141936,0,0.0028945359,0.0057848238,0.0598033878,0.0356532713,0.8262829997,0,0.0119187895,0.021962367
agfire,2801500261,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Wheat: Headfire Burning""",431316.345528623,665926.261580243,2396753.2592716,,99903.5086281637,1424564.35354581,1.7355125608,0.7897064035,17.6370380414,0,0.3024812374,0.523676341,1.0453973268,0.5178565912,10.5452241912,0,0.1873108462,0.327261882,0.4717602106,0.1924733364,5.0059072915,0,0.0725766609,0.1502929327,0.0085076862,0.0051212661,0.0834915687,0,0.0015760041,0.0027779909,0.0301537266,0.0100850751,0.2778752969,0,0.0061418973,0.0059383099,0.025045045,0.0114801173,0.2475234981,0,0.0046278001,0.0070294927,0.1546485618,0.0526900155,1.4770161469,0,0.0302480284,0.0303757314,0.3242564263,0.1455131039,3.3588432369,0,0.0537196286,0.1006290906,0.989183242,0.4482985377,9.9268215546,0,0.1772475353,0.2911369953
agfire,2801500220,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Rice: Burning Techniques Not Significant""",98149.5426341739,153128.645877077,263280.781300553,,49084.3357685516,138429.663400001,0.5043226827,0.1956628505,2.3394472973,0,0.2133932846,0.0683836966,0.2866241792,0.1219337896,1.3459837824,0,0.1175872956,0.042549029,0.1165366936,0.0453142587,0.553818021,0,0.0465387366,0.0170303413,0.0020562268,0.0010725757,0.00966268,0,0.0009124913,0.0002859311,0.0118536402,0.0032759233,0.052138632,0,0.0057035667,0.0010254274,0.0074651834,0.0030518896,0.0349062418,0,0.0031729439,0.0010211833,0.0797867589,0.0210144133,0.3429379374,0,0.0394782503,0.0064717844,0.0905144598,0.0353637973,0.4225532657,0,0.0377356126,0.0125303637,0.2912824536,0.1113856891,1.3452697807,0,0.124483203,0.0386453814
c3marine,2280003200,"""Mobile Sources;Marine Vessels""",24778.8086025262,70103205.2868337,4665276.33647902,,45639635.5474737,2842856.80266847,0.1454238767,56.7873919903,82.7987022347,0,93.5370573606,1.6263824,0.0745304041,33.6053460886,39.6391455312,0,54.3055348868,0.8281325721,0.0224654784,8.6019618238,13.8501846173,0,14.0291813452,0.2606468765,0.0003426227,0.1989438547,0.1690667783,0,0.2874484568,0.0039134903,0.0058819497,2.9554460853,4.176433996,0,3.5508941578,0.0648762261,0.0025053869,1.0908973523,1.4334159699,0,1.7448100592,0.0270359268,0.039698035,10.3347967912,23.5304553014,0,19.6191884198,0.4417773077,0.0208019967,8.2982552659,13.3698951691,0,13.1565761073,0.2616442012,0.094789377,37.0839716869,52.1029014118,0,61.217663063,1.0193783977
c3marine,2280003100,"""Mobile Sources;Marine Vessels""",37115.8402217354,49079981.1231856,3538125.32104553,,32716551.8853567,1812934.07449333,0.4287638686,104.1525421942,141.7593615101,0,130.6878625725,3.1873959536,0.1906546339,44.8477821195,61.1477748132,0,65.5536750023,1.3451510389,0.0663995491,16.9232173405,27.7128567495,0,21.2182965276,0.611857215,0.0012575551,0.3613171659,0.3958390475,0,0.4400382042,0.0093977126,0.0358573272,8.3236736294,9.5826093247,0,7.8927397906,0.2106021635,0.0094555449,2.3131601803,3.1305215422,0,2.4598046598,0.066689014,0.1251392587,31.3833917873,39.7897599822,0,33.1233083074,0.9436988082,0.0649931471,17.8751441698,24.922059436,0,20.4847105359,0.5737539933,0.2716802968,62.9559502003,85.304683485,0,81.6221159442,1.8905360235
c3marine,2280004000,"""Mobile Sources;Marine Vessels""",,5036.76913791,237.6309872513,,158.351500431,14882.97955332,0,0.0046863309,0.0082565029,0,0.0001728508,0.0080634198,0,0.0033809367,0.0055999063,0,0.0001242233,0.0056249287,0,0.0002199144,0.0004805835,0,9.00378791310722E-06,0.0004234821,0,5.02864095438208E-05,0.000061859,0,1.89925714918569E-06,6.73542935150146E-05,0,0.0004301947,0.0010009732,0,1.51981397780979E-05,0.0008838821,0,0.0002125851,0.0004210464,0,7.26061544868422E-06,0.0004027212,0,0.0003924136,0.0006921345,0,1.52657381609453E-05,0.0006610513,0,0.0005525309,0.000987413,0,0.000020639,0.0009412889,0,0.0033503966,0.0059843495,0,0.0001229692,0.0058539044
c1c2rail,2285002009,"""Mobile Sources;Railroad Equipment;Diesel;Line Haul Locomotives: Commuter Lines""",1479.1523511915,7158928.87230713,177090.57315744,,206991.725502354,363040.450635591,0.0144673144,27.3004278281,16.7135073449,0,0.4792385155,0.7364937873,0.0108185376,12.2657601037,7.3437894259,0,0.365325221,0.3333279672,0.0011197317,3.7276135196,2.3065507486,0,0.034935329,0.0931288004,1.95267002374182E-05,0.0472540708,0.0262254219,0,0.0008303311,0.0012868528,0.0008214564,2.8796567728,1.8518853546,0,0.0243759439,0.0769311335,0.0003619705,0.6138656433,0.3799369418,0,0.0123059679,0.0165576505,0.0013260915,7.7662777471,4.8051194797,0,0.0414657215,0.2152613836,0.0015265308,4.2447114465,2.6808698987,0,0.0503681087,0.1105523984,0.010643049,17.6301118994,10.6769769916,0,0.3523307631,0.4794865557
c1c2rail,2280002100,"""Mobile Sources;Marine Vessels""",17578.1087548928,51131291.3896662,1692820.45917339,,756161.974978059,1511649.38306549,0.1936071359,105.4606266747,84.6178324754,0,3.6029782213,2.3681561801,0.0887834196,54.327105348,38.5663978366,0,1.6377659102,1.0425967531,0.0350340357,20.7881303707,17.4505430647,0,0.4799168701,0.4304690238,0.000553856,0.3931192434,0.2613618168,0,0.0111900833,0.0077695487,0.0172407656,8.4481315132,7.5081830959,0,0.3650124853,0.2138844921,0.0047085943,2.769617883,2.2590357106,0,0.0860900266,0.0655244712,0.0472864651,18.7345226386,18.5723112451,0,1.0230028481,0.6079118951,0.0302281855,18.1128878742,15.2648948562,0,0.540984457,0.4282780248,0.1235815424,65.3101238555,51.6341319298,0,2.3037119177,1.4205427098
c1c2rail,2285002010,"""Mobile Sources;Railroad Equipment;Diesel;Yard Locomotives""",308.7972337151,4286213.43470826,88241.5645685454,,13827.4990126411,279725.858590129,0.0033970424,14.5944741271,5.4040380975,0,0.0795890691,0.5810730611,0.0017319178,5.5082489254,1.5073895188,0,0.0427629427,0.1837786466,0.0004144068,1.4019178108,0.506570653,0,0.0108641711,0.0588075516,2.45113985752781E-05,0.078631992,0.0159637766,0,0.0006751642,0.0020942005,0.0001515593,1.1406826175,0.5496042247,0,0.0037267804,0.0483148773,7.12656366664754E-05,0.3130904687,0.102352051,0,0.0017230822,0.0113908544,0.0010033815,6.1519023045,2.7221578717,0,0.0198369284,0.2766869302,0.0005328657,2.7358451785,1.0564719978,0,0.01266611,0.1140728703,0.0021205033,8.1597831361,2.9385004649,0,0.0489927894,0.3164652293
c1c2rail,2280002200,"""Mobile Sources;Marine Vessels""",130542.359663268,204633089.137355,6522619.77731543,,3482384.09347653,5228633.54708345,0.8536059305,272.8562306854,154.4253446353,0,13.1756984583,4.3145986492,0.4707647447,157.9008956409,71.9906856439,0,7.9958532031,2.2031107591,0.1679562602,44.2446582716,28.2406374089,0,2.1412317065,0.6420903666,0.0028820222,1.0582809279,0.406089611,0,0.0424931719,0.0159849451,0.0532546896,19.161898912,15.9691254132,0,0.6623655062,0.4743161127,0.0172445645,5.6855401131,3.4954800398,0,0.2601777346,0.1090099992,0.14150365,44.8049570643,34.3233267739,0,2.0735771399,0.8700864676,0.1342165721,45.0733467725,26.9691045528,0,1.9991737665,0.6913376118,0.5443170783,169.5453385086,95.4215964462,0,8.4369330141,2.7341449615
c1c2rail,2285002006,"""Mobile Sources;Railroad Equipment;Diesel;Line Haul Locomotives: Class I Operations""",301514.077961062,666495513.974547,20535629.5470388,,6703839.01219882,34748906.7155386,1.9886185697,1292.146040229,342.2702043405,0,28.6604772924,23.7939014256,1.3626876866,924.2961763829,204.0486911964,0,19.7968418248,14.9226836882,0.3145048185,161.1680557185,55.351316822,0,4.4713760184,3.313714983,0.0084848476,7.5900436393,1.5138691548,0,0.1250380383,0.1468023424,0.0654446879,34.4465065886,14.718477821,0,0.929981431,0.8219425506,0.0387561999,25.4905999524,7.0349646596,0,0.5592328186,0.4815109941,0.1987403302,139.154658114,59.6028847642,0,2.7780071748,4.107246865,0.2920133827,200.2372265213,57.9732519601,0,4.192461211,4.0545043899,1.2855213896,804.3195415756,207.733543281,0,18.5179305137,14.1996239502
c1c2rail,2285002007,"""Mobile Sources;Railroad Equipment;Diesel;Line Haul Locomotives: Class II / III Operations""",11711.1489356322,38068453.614131,859875.711543323,,260485.616317749,1471349.9105044,0.0891870095,73.7200387195,16.243014906,0,1.1522132587,1.006298347,0.0609752939,53.4546001337,10.1928973602,0,0.7900442692,0.6929752395,0.0128859227,9.2922084963,2.6962829324,0,0.1696313309,0.143113545,0.000305044,0.3797910876,0.0591084253,0,0.0044178693,0.0048837697,0.0036392766,2.2793213335,0.7800426882,0,0.0443727292,0.0336837398,0.0017798979,1.5005627854,0.352152447,0,0.0229843665,0.0210752407,0.0096015744,6.8135548909,2.1625310559,0,0.1207626939,0.1105668122,0.0123879804,11.0441576974,2.5631019583,0,0.1616610854,0.1578136915,0.059253343,46.9303039314,10.3078165141,0,0.760820599,0.6304676032
c1c2rail,2285002008,"""Mobile Sources;Railroad Equipment;Diesel;Line Haul Locomotives: Passenger Trains (Amtrak)""",72.698059226,3647019.97205088,78213.4328052495,,14643.5018287059,196588.759588486,0.0005457634,11.2688463596,3.8936507855,0,0.0326858817,0.3382900779,0.0004032885,4.5843196546,1.3766163432,0,0.0201693737,0.1275849432,4.17546656785253E-05,1.1444120669,0.4009054252,0,0.0082126353,0.0337103424,1.5050521710537E-06,0.0563706751,0.0134488961,0,0.0002601974,0.0013684856,1.96280616118609E-05,1.4100253853,0.5858820434,0,0.0007995591,0.0496230802,1.2667797305032E-05,0.350860814,0.1209750262,0,0.0007365418,0.0107299094,6.69193333147818E-05,3.7228577663,1.3958230505,0,0.0025075744,0.115273317,5.60229121863316E-05,1.8424941392,0.6330626411,0,0.0046954079,0.0541112237,0.0003988519,6.9183193132,2.3990081698,0,0.0211626558,0.210082657
ag,2801700003,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Nitrogen Solutions""",264298475.122715,,,,,,1822.1411935322,0,0,0,0,0,1295.7172510282,0,0,0,0,0,259.820266254,0,0,0,0,0,6.3710241807,0,0,0,0,0,59.1356758567,0,0,0,0,0,35.2652033432,0,0,0,0,0,165.831773897,0,0,0,0,0,259.0502074943,0,0,0,0,0,1194.4374836219,0,0,0,0,0
ag,2805035000,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Horses and Ponies Waste Emissions;Not Elsewhere Classified""",49138129.4740239,,,,,,331.0138247196,0,0,0,0,0,226.152252209,0,0,0,0,0,48.3574835362,0,0,0,0,0,1.5390909752,0,0,0,0,0,11.8581648137,0,0,0,0,0,6.7509434599,0,0,0,0,0,36.3558898471,0,0,0,0,0,47.8740277448,0,0,0,0,0,214.9539903045,0,0,0,0,0
ag,2801700015,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Liquid Ammonium Polyphosphate""",7703570.56502901,,,,,,42.786483872,0,0,0,0,0,31.2521740377,0,0,0,0,0,5.4339440054,0,0,0,0,0,0.1785504521,0,0,0,0,0,1.3751719748,0,0,0,0,0,0.8426750664,0,0,0,0,0,3.7039683576,0,0,0,0,0,5.953298895,0,0,0,0,0,28.2483780544,0,0,0,0,0
ag,2805022100,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - deep pit dairy;Confinement""",3768803.1859794,,,,,,25.6318620267,0,0,0,0,0,18.3909940468,0,0,0,0,0,3.3363680193,0,0,0,0,0,0.0982963882,0,0,0,0,0,0.9660377296,0,0,0,0,0,0.5123537309,0,0,0,0,0,2.3278121327,0,0,0,0,0,3.4338610332,0,0,0,0,0,17.2632033958,0,0,0,0,0
ag,2805010100,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Poultry production - turkeys;Confinement""",47345146.4642171,,,,,,291.0174062848,0,0,0,0,0,207.199671815,0,0,0,0,0,46.9004119193,0,0,0,0,0,1.3530774057,0,0,0,0,0,8.5139926284,0,0,0,0,0,5.8081064163,0,0,0,0,0,21.2421463207,0,0,0,0,0,41.7347482423,0,0,0,0,0,189.3565092337,0,0,0,0,0
ag,2805008300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Poultry production - layers with wet manure management systems;Land application of manure""",2225710.19576624,,,,,,14.4389485038,0,0,0,0,0,9.4813198177,0,0,0,0,0,2.9188138205,0,0,0,0,0,0.072323852,0,0,0,0,0,0.3400201653,0,0,0,0,0,0.2672997099,0,0,0,0,0,1.3591711245,0,0,0,0,0,2.3760116386,0,0,0,0,0,8.7694774986,0,0,0,0,0
ag,2801700013,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Diammonium Phosphate""",22937395.3876336,,,,,,181.1372853462,0,0,0,0,0,131.0956533875,0,0,0,0,0,25.2699946768,0,0,0,0,0,0.5468730604,0,0,0,0,0,5.7399044926,0,0,0,0,0,3.4260224035,0,0,0,0,0,15.0588374517,0,0,0,0,0,25.7593968703,0,0,0,0,0,118.7384481765,0,0,0,0,0
ag,2801700004,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Urea""",434924846.073195,,,,,,1980.8660656604,0,0,0,0,0,1424.3418523457,0,0,0,0,0,283.6830067502,0,0,0,0,0,10.3007409383,0,0,0,0,0,59.2153188834,0,0,0,0,0,37.7410012443,0,0,0,0,0,165.584145788,0,0,0,0,0,290.0425029275,0,0,0,0,0,1279.480464053,0,0,0,0,0
ag,2805019300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - flush dairy;Land application of manure""",3924833.97636434,,,,,,13.942135206,0,0,0,0,0,9.7277254649,0,0,0,0,0,1.586036022,0,0,0,0,0,0.1222942364,0,0,0,0,0,0.4041407628,0,0,0,0,0,0.2984699203,0,0,0,0,0,1.8034688049,0,0,0,0,0,2.0485129471,0,0,0,0,0,8.9200449909,0,0,0,0,0
ag,2805023300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - drylot/pasture dairy;Land application of manure""",36774864.2670143,,,,,,241.7968321873,0,0,0,0,0,171.3853201867,0,0,0,0,0,32.4076780473,0,0,0,0,0,0.8988215299,0,0,0,0,0,9.2654393014,0,0,0,0,0,4.7716622616,0,0,0,0,0,23.0679110213,0,0,0,0,0,32.3520964561,0,0,0,0,0,162.8510724151,0,0,0,0,0
ag,2801700002,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Aqueous Ammonia""",956357.125478192,,,,,,1.3829224897,0,0,0,0,0,1.0514521857,0,0,0,0,0,0.11146082,0,0,0,0,0,0.0175119727,0,0,0,0,0,0.0435806065,0,0,0,0,0,0.0322993947,0,0,0,0,0,0.1266175102,0,0,0,0,0,0.1922071685,0,0,0,0,0,0.9068135418,0,0,0,0,0
ag,2801700010,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;N-P-K (multi-grade nutrient fertilizers)""",23614856.6883061,,,,,,165.7973061705,0,0,0,0,0,110.3135667207,0,0,0,0,0,26.5842672862,0,0,0,0,0,0.611808327,0,0,0,0,0,5.4000348621,0,0,0,0,0,3.1555361223,0,0,0,0,0,19.7320928349,0,0,0,0,0,24.4917977934,0,0,0,0,0,106.5798337751,0,0,0,0,0
ag,2801700006,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Ammonium Sulfate""",24018467.8755427,,,,,,127.2105463875,0,0,0,0,0,89.0024981255,0,0,0,0,0,18.4839388314,0,0,0,0,0,0.5450026221,0,0,0,0,0,4.1214043864,0,0,0,0,0,2.4630623299,0,0,0,0,0,12.5946401344,0,0,0,0,0,18.3794384931,0,0,0,0,0,82.7601572023,0,0,0,0,0
ag,2801700007,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Ammonium Thiosulfate""",1049558.90497221,,,,,,4.6849392995,0,0,0,0,0,3.4470224085,0,0,0,0,0,0.5656634268,0,0,0,0,0,0.0206026979,0,0,0,0,0,0.147188376,0,0,0,0,0,0.0913779585,0,0,0,0,0,0.4130844343,0,0,0,0,0,0.6514116431,0,0,0,0,0,3.0859176427,0,0,0,0,0
ag,2805021300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - scrape dairy;Land application of manure""",58193161.0515603,,,,,,423.702693939,0,0,0,0,0,299.5563387307,0,0,0,0,0,56.9236172856,0,0,0,0,0,1.413547958,0,0,0,0,0,16.8849949762,0,0,0,0,0,8.3541543245,0,0,0,0,0,40.5700409259,0,0,0,0,0,55.7374085676,0,0,0,0,0,287.5211677224,0,0,0,0,0
ag,2805053100,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Swine production - outdoor operations (unspecified animal age);Confinement""",998708.041877951,,,,,,6.6281075479,0,0,0,0,0,4.7536453668,0,0,0,0,0,0.8719284676,0,0,0,0,0,0.0256718829,0,0,0,0,0,0.2174804589,0,0,0,0,0,0.1289997031,0,0,0,0,0,0.6303816732,0,0,0,0,0,0.9253902348,0,0,0,0,0,4.3644958511,0,0,0,0,0
ag,2805001100,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Beef cattle -  finishing operations on feedlots (drylots);Confinement""",35248471.6232591,,,,,,171.0059598317,0,0,0,0,0,122.9204929176,0,0,0,0,0,21.2329102065,0,0,0,0,0,0.7896843797,0,0,0,0,0,5.4609641864,0,0,0,0,0,3.3572274362,0,0,0,0,0,17.2446807974,0,0,0,0,0,23.7896656334,0,0,0,0,0,112.4978870279,0,0,0,0,0
